x,y,VBM,CBM,BandGap
21.0,6.0,-1.0427539992669657,0.7420078604824462,1.7847618597494117
22.0,6.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
23.0,6.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
24.0,6.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
25.0,6.0,-1.0429158509445644,0.741954784567618,1.7848706355121824
26.0,6.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
27.0,6.0,-1.0428029863033783,0.7419927537025877,1.784795740005966
28.0,6.0,-1.0405383426934616,0.742219857050718,1.7827581997441797
29.0,6.0,-1.040630308771455,0.7422224300230659,1.7828527387945208
30.0,6.0,-1.0407437454539303,0.7422256333529945,1.782969378806925
31.0,6.0,-1.0418025813508958,0.7422554912712703,1.784058072622166
32.0,6.0,-1.0412379405811076,0.7422395586320663,1.783477499213174
33.0,6.0,-1.0417922627136325,0.7422551964072919,1.7840474591209243
1.0,7.0,-1.0412379405811076,0.7422395586320663,1.783477499213174
2.0,7.0,-1.0424153735113677,0.7420995321428053,1.7845149056541731
3.0,7.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
4.0,7.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
5.0,7.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
6.0,7.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
7.0,7.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
8.0,7.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
9.0,7.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
10.0,7.0,-1.0427539992669657,0.7420078604824462,1.7847618597494117
11.0,7.0,-1.0428029863033783,0.7419927537025877,1.784795740005966
12.0,7.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
13.0,7.0,-1.0427539992669657,0.7420078604824462,1.7847618597494117
14.0,7.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
15.0,7.0,-1.0429445794657606,0.7419450053122074,1.784889584777968
16.0,7.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
17.0,7.0,-1.0427539992669657,0.7420078604824462,1.7847618597494117
18.0,7.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
19.0,7.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
20.0,7.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
21.0,7.0,-1.0429445794657606,0.7419450053122074,1.784889584777968
22.0,7.0,-1.0427711722481294,0.7420025865384615,1.7847737587865908
23.0,7.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
24.0,7.0,-1.0429158509445644,0.741954784567618,1.7848706355121824
25.0,7.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
26.0,7.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
27.0,7.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
28.0,7.0,-1.0410204737551383,0.7422334312397348,1.783253904994873
29.0,7.0,-1.0420621274916124,0.7421927186918146,1.7842548461834271
30.0,7.0,-1.0408967341046982,0.7422299602946254,1.7831266943993236
31.0,7.0,-1.0411992444319143,0.7422384717932979,1.7834377162252122
32.0,7.0,-1.0414966168211652,0.7422468704219206,1.7837434872430857
33.0,7.0,-1.041791409520856,0.7422551718185044,1.7840465813393604
1.0,8.0,-1.0418369655312407,0.7422517538334303,1.784088719364671
2.0,8.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
3.0,8.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
4.0,8.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
5.0,8.0,-1.0427539992669657,0.7420078604824462,1.7847618597494117
6.0,8.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
7.0,8.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
8.0,8.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
9.0,8.0,-1.0429158509445644,0.741954784567618,1.7848706355121824
10.0,8.0,-1.042905715577839,0.741958229627777,1.784863945205616
11.0,8.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
12.0,8.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
